iter	Logloss
2926	0.1511160441
2927	0.1510942033
2928	0.1510712793
2929	0.1510526571
2930	0.1510330005
2931	0.1510157902
2932	0.1510028613
2933	0.1509849243
2934	0.1509679134
2935	0.1509494425
2936	0.1509370142
2937	0.1509192082
2938	0.1509041699
2939	0.150886141
2940	0.1508665951
2941	0.1508505933
2942	0.1508319328
2943	0.1508136271
2944	0.1507963468
2945	0.1507774699
2946	0.1507612728
2947	0.1507436182
2948	0.1507235506
2949	0.1507034985
2950	0.1506904842
2951	0.1506708333
2952	0.1506499536
2953	0.1506278499
2954	0.1506112272
2955	0.1505968132
2956	0.1505798861
2957	0.150566276
2958	0.15054802
2959	0.1505285506
2960	0.1505094588
2961	0.1504912109
2962	0.1504754329
2963	0.1504545353
2964	0.1504408333
2965	0.1504250415
2966	0.1504136393
2967	0.1503930322
2968	0.1503710555
2969	0.1503546411
2970	0.1503351823
2971	0.1503154956
2972	0.1502943498
2973	0.1502715959
2974	0.1502521037
2975	0.1502333423
2976	0.1502148812
2977	0.150190616
2978	0.150171735
2979	0.1501517025
2980	0.1501299561
2981	0.1501102653
2982	0.1500905933
2983	0.1500721029
2984	0.150052745
2985	0.1500350928
2986	0.1500174691
2987	0.1499986849
2988	0.1499763729
2989	0.1499628475
2990	0.14994639
2991	0.1499265934
2992	0.1499018433
2993	0.1498874536
2994	0.1498708455
2995	0.1498554639
2996	0.1498346623
2997	0.1498185604
2998	0.1497949463
2999	0.149779244
